source_portal,source_url,slug,brand_slug,name,brand,description,availability,currency,price_low_eur,price_high_eur,overall_rating,power,control,maneuverability,sweet_spot,ball_output,total,player_type,shape,level,balance,feel,surface,game_type,season,core_material,face_material,frame_material,racket_finish
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-coello-vibe-2026/,head-coello-vibe-2026,head,Head Coello Vibe 2026,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,119.95,140.0,7.3,7.25,7.25,7.0,7.25,7.75,7.3,"Man, Women",Teardrop,"Beginner, Intermediate",Medium,Soft,Smooth,Power,2026,Foam Power,Glass Fiber,Carbon Fiber,
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-coello-junior-2026/,head-coello-junior-2026,head,Head Coello Junior 2026,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,100.0,100.0,8.5,7.5,8.75,9.0,8.75,8.5,8.5,Kids,Teardrop,"Beginner, Intermediate",Low,Soft,Smooth,Versatile,2026,Foam Power,Glass Fiber,Carbon Fiber,
pala-hack,https://pala-hack.com/en/padel-rackets/wilson/wilson-endure-v1-2026/,wilson-endure-v1-2026,wilson,Wilson Endure V1 2026,Wilson,This padel racket Wilson Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,186.99,270.0,7.85,7.75,8.25,8.5,7.5,7.25,7.85,"Man, Women",Round,"Beginner, Intermediate",Low,"Medium, Soft",Rough,Control,2026,Control Sandwich Foam,Carbon + Glass Fiber,Carbon Fiber,
pala-hack,https://pala-hack.com/en/padel-rackets/wilson/wilson-optix-v2-lite-lilac-2026/,wilson-optix-v2-lite-lilac-2026,wilson,Wilson Optix V2 Lite Lilac 2026,Wilson,This padel racket Wilson Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,80.49,100.0,7.3,6.75,7.0,7.5,7.5,7.75,7.3,"Man, Women",Round,"Beginner, Intermediate",Low,Soft,Smooth,Control,2026,Core Foam,Glass Fiber,Carbon Fiber,
pala-hack,https://pala-hack.com/en/padel-rackets/wilson/wilson-optix-v2-lite-white-2026/,wilson-optix-v2-lite-white-2026,wilson,Wilson Optix V2 Lite White 2026,Wilson,This padel racket Wilson Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,84.0,100.0,7.3,6.75,7.0,7.5,7.5,7.75,7.3,"Man, Women",Round,"Beginner, Intermediate",Low,Soft,Smooth,Control,2026,Core Foam,Glass Fiber,Carbon Fiber,
pala-hack,https://pala-hack.com/en/padel-rackets/wilson/wilson-optix-v2-power-blue-2026/,wilson-optix-v2-power-blue-2026,wilson,Wilson Optix V2 Power Blue 2026,Wilson,This padel racket Wilson Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,98.8,130.0,7.1,6.5,7.0,7.0,7.0,8.0,7.1,"Man, Women",Teardrop,"Beginner, Intermediate",High,"Medium, Soft",Smooth,Versatile,2026,Core Foam,Glass Fiber,Glass Fiber,
pala-hack,https://pala-hack.com/en/padel-rackets/wilson/wilson-optix-v2-power-red-2026/,wilson-optix-v2-power-red-2026,wilson,Wilson Optix V2 Power Red 2026,Wilson,This padel racket Wilson Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,114.4,130.0,7.1,6.5,7.0,7.0,7.0,8.0,7.1,"Man, Women",Teardrop,"Beginner, Intermediate",High,"Medium, Soft",Smooth,Versatile,2026,Core Foam,Glass Fiber,Glass Fiber,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-axion-comfort-10-2026/,drop-shot-axion-comfort-10-2026,drop-shot,Drop Shot Axion Comfort 1.0 2026,Drop Shot,This padel racket Drop Shot Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,177.6,240.0,8.3,8.0,8.5,8.5,8.0,8.5,8.3,"Man, Women",Round,"Advanced, Intermediate",Low,"Hard, Medium",Rough,Control,2026,Eva Pro High Density,Carbon Raw Unidirectional,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-canyon-pro-attack-20-2026/,drop-shot-canyon-pro-attack-20-2026,drop-shot,Drop Shot Canyon Pro Attack 2.0 2026,Drop Shot,This padel racket Drop Shot Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,251.6,340.0,8.4,9.5,9.0,7.0,8.0,8.5,8.4,"Man, Women",Diamond,Advanced,High,"Hard, Medium",Rough,Power,2026,Eva Pro High Density,Carbon 24K Twill Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-canyon-pro-comfort-20-2026/,drop-shot-canyon-pro-comfort-20-2026,drop-shot,Drop Shot Canyon Pro Comfort 2.0 2026,Drop Shot,This padel racket Drop Shot Diamond is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,184.0,230.0,8.35,8.0,8.75,8.5,8.0,8.5,8.35,"Man, Women",Diamond,"Advanced, Intermediate",Low,Medium,Rough,Control,2026,Eva Pro High Density,Carbon Raw Unidirectional,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-explorer-pro-comfort-20-2026/,drop-shot-explorer-pro-comfort-20-2026,drop-shot,Drop Shot Explorer Pro Comfort 2.0 2026,Drop Shot,This padel racket Drop Shot Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,189.2,220.0,8.0,7.5,7.0,8.5,8.5,8.5,8.0,"Man, Women",Round,"Advanced, Intermediate",Low,Medium,Rough,Control,2026,Eva Pro High Density,Carbon Raw Unidirectional,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-explorer-90-2026/,drop-shot-explorer-90-2026,drop-shot,Drop Shot Explorer 9.0 2026,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,182.7,210.0,7.7,8.5,7.5,7.0,7.0,8.5,7.7,"Man, Women",Teardrop,Intermediate,"High, Medium",Medium,Rough,Power,2026,Eva Pro High Density,Carbon Raw Unidirectional,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-conqueror-attack-20-2026/,drop-shot-conqueror-attack-20-2026,drop-shot,Drop Shot Conqueror Attack 2.0 2026,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,255.0,340.0,8.5,9.0,8.5,8.0,8.5,8.5,8.5,"Man, Women",Teardrop,Advanced,"High, Medium","Hard, Medium",Rough,Power,2026,Eva Pro High Density,Carbon 24K Twill Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-prime-attack-2026/,drop-shot-prime-attack-2026,drop-shot,Drop Shot Prime Attack 2026,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,309.6,360.0,8.6,9.5,9.0,8.0,8.0,8.5,8.6,"Man, Women",Teardrop,Advanced,"High, Medium","Hard, Medium",Rough,Power,2026,Eva Pro High Density,Carbon 24K Twill Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-cyber-attack-2026/,drop-shot-cyber-attack-2026,drop-shot,Drop Shot Cyber Attack 2026,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,231.0,300.0,8.35,8.75,8.0,8.0,8.5,8.5,8.35,"Man, Women",Teardrop,Advanced,"High, Medium","Hard, Medium",Rough,Power,2026,Eva Pro High Density,Carbon 24K Twill Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-furia-attack-20-2026/,drop-shot-furia-attack-20-2026,drop-shot,Drop Shot Furia Attack 2.0 2026,Drop Shot,This padel racket Drop Shot Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,267.0,300.0,8.3,8.5,8.0,8.5,8.0,8.5,8.3,"Man, Women",Round,Advanced,Low,Medium,Rough,Power,2026,Eva Pro High Density,Carbon 18K Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-axion-attack-soft-2026/,drop-shot-axion-attack-soft-2026,drop-shot,Drop Shot Axion Attack Soft 2026,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,196.0,280.0,8.2,8.0,7.5,9.0,8.0,8.5,8.2,"Man, Women",Teardrop,"Advanced, Intermediate","High, Medium","Medium, Soft",Rough,Power,2026,Eva Soft Low Density,Carbon 12K Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-axion-attack-junior-2026/,drop-shot-axion-attack-junior-2026,drop-shot,Drop Shot Axion Attack Junior 2026,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,93.6,120.0,7.0,7.0,6.5,7.0,7.0,7.5,7.0,Kids,Teardrop,Intermediate,Medium,Soft,Smooth,Power,2026,Eva Soft Low Density,Glass ss High Tech,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-quantum-soft-w-2026/,drop-shot-quantum-soft-w-2026,drop-shot,Drop Shot Quantum Soft W 2026,Drop Shot,This padel racket Drop Shot Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,168.0,240.0,8.2,8.5,8.0,7.5,8.0,9.0,8.2,Women,Diamond,"Advanced, Intermediate",High,"Medium, Soft",Rough,Power,2026,Eva Soft Low Density,Carbon 18K Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-explorer-soft-w-2026/,drop-shot-explorer-soft-w-2026,drop-shot,Drop Shot Explorer Soft W 2026,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,149.1,210.0,8.2,8.5,8.0,8.0,8.0,8.5,8.2,Women,Teardrop,Intermediate,"High, Medium",Medium,Rough,Power,2026,Eva Soft Low Density,Carbon 3K,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-explorer-pro-attack-soft-2026/,drop-shot-explorer-pro-attack-soft-2026,drop-shot,Drop Shot Explorer Pro Attack Soft 2026,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,215.6,280.0,8.1,8.5,7.5,8.0,8.0,8.5,8.1,"Man, Women",Teardrop,"Advanced, Intermediate","High, Medium","Medium, Soft",Rough,Power,2026,Eva Soft Low Density,Carbon 12K Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-canyon-pro-attack-soft-2026/,drop-shot-canyon-pro-attack-soft-2026,drop-shot,Drop Shot Canyon Pro Attack Soft 2026,Drop Shot,This padel racket Drop Shot Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,249.2,280.0,8.15,8.75,8.0,7.5,8.0,8.5,8.15,"Man, Women",Diamond,"Advanced, Intermediate","High, Medium","Medium, Soft",Rough,Power,2026,Eva Soft Low Density,Carbon 12K Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-flame-soft-2026/,drop-shot-flame-soft-2026,drop-shot,Drop Shot Flame Soft 2026,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,209.95,280.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,"Man, Women",Teardrop,"Advanced, Intermediate","High, Medium","Medium, Soft",Rough,Power,2026,Eva Soft Low Density,Carbon 12K Textreme,Carbon Double Tubular,
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-carbon-ctrl-2026/,adidas-arrow-hit-carbon-ctrl-2026,adidas,Adidas Arrow Hit Carbon Ctrl 2026,Adidas,This padel racket Adidas Diamond is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,154.99,270.0,8.55,7.25,8.75,9.25,8.75,8.75,8.55,"Man, Women",Diamond,Intermediate,Medium,"Medium, Soft",Rough,Control,2026,Eva Soft Performance,ASC Carbon,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-radical-motion-2026/,head-radical-motion-2026,head,Head Radical Motion 2026,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,150.0,200.0,8.75,7.75,9.25,9.25,9.25,8.25,8.75,"Man, Women",Teardrop,Advanced,"Low, Medium",Hard,Smooth,Control,2026,Control Foam,Double Carbon Fiber,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-metalbone-35-ale-galan-2026/,adidas-metalbone-35-ale-galan-2026,adidas,Adidas Metalbone 3.5 Ale Galán 2026,Adidas,This padel racket Adidas Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,279.99,390.0,8.85,,,,,,,"Man, Women",Diamond,Advanced,High,"Hard, Medium",Rough,Power,2026,Eva Soft Performance,Carbon Aluminized 16k,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-metalbone-carbon-ctrl-2026/,adidas-metalbone-carbon-ctrl-2026,adidas,Adidas Metalbone Carbon Ctrl 2026,Adidas,This padel racket Adidas Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,182.49,260.0,8.75,,,,,,,"Man, Women",Round,Advanced,Medium,"Medium, Soft",Rough,Control,2026,Eva Soft Performance,Carbon 6k,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-metalbone-carbon-2026/,adidas-metalbone-carbon-2026,adidas,Adidas Metalbone Carbon 2026,Adidas,This padel racket Adidas Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,182.0,260.0,8.65,,,,,,,"Man, Women",Diamond,Advanced,High,"Medium, Soft",Rough,Power,2026,Eva Soft Performance,Carbon 6k,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-radical-pro-2026/,head-radical-pro-2026,head,Head Radical Pro 2026,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,192.0,240.0,8.85,,,,,,,"Man, Women",Teardrop,Advanced,Medium,Hard,Smooth,Versatile,2026,Control Foam,Double Carbon Fiber,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/babolat/babolat-viper-juan-lebron-2025/,babolat-viper-juan-lebron-2025,babolat,Babolat Viper Juan Lebrón 2025,Babolat,This padel racket Babolat Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,288.8,380.0,8.85,,,,,,,"Man, Women",Diamond,Advanced,High,Hard,Rough,Power,2025,Eva,Carbon 3K,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-fx-pro-2026/,dunlop-fx-pro-2026,dunlop,Dunlop FX Pro 2026,Dunlop,This padel racket Dunlop Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,269.99,299.99,8.8,,,,,,,"Man, Women",Diamond,Advanced,High,"Hard, Medium",Rough,Power,2026,Eva Pro,Carbon 12K,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-metalbone-ctrl-34-2025/,adidas-metalbone-ctrl-34-2025,adidas,Adidas Metalbone Ctrl 3.4 2025,Adidas,This padel racket Adidas Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,304.2,390.0,8.8,,,,,,,"Man, Women",Round,Advanced,"High, Medium",Medium,Rough,Control,2025,Eva Soft Performance,Carbon Aluminized 16k,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/babolat/babolat-air-viper-2025/,babolat-air-viper-2025,babolat,Babolat Air Viper 2025,Babolat,This padel racket Babolat Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,281.6,320.0,8.8,,,,,,,"Man, Women",Teardrop,Advanced,High,"Hard, Medium",Rough,Power,2025,Eva Sandwich,Carbon 16K,Carbon,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-coello-pro-2025/,head-coello-pro-2025,head,Head Coello Pro 2025,Head,This padel racket Head Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,248.5,350.0,8.8,,,,,,,"Man, Women",Diamond,Advanced,High,"Hard, Medium",Rough,Power,2025,Foam Power,Carbon + Glass Fiber,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-speed-pro-2025/,head-speed-pro-2025,head,Head Speed Pro 2025,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,246.4,280.0,8.8,,,,,,,"Man, Women",Teardrop,Intermediate,Medium,Medium,Smooth,Versatile,2025,Foam Power,Carbon + Glass Fiber,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-ultimate-pro-smash-2025/,oxdog-ultimate-pro-smash-2025,oxdog,Oxdog Ultimate Pro Smash 2025,Oxdog,This padel racket Oxdog Diamond is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,250.0,319.0,8.8,,,,,,,"Man, Women",Diamond,"Advanced, Intermediate",Medium,"Hard, Medium",Rough,Power,2025,Eva Medium+,HES Carbon (Double Pattern Hexagon),Carbon Fiber,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-2026/,adidas-arrow-hit-2026,adidas,Adidas Arrow Hit 2026,Adidas,This padel racket Adidas Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,312.0,400.0,8.75,,,,,,,"Man, Women",Diamond,Advanced,High,"Hard, Medium",Rough,Power,2026,Eva Soft Performance,ASC Carbon,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/babolat/babolat-technical-viper-soft-juan-lebron-30-2026/,babolat-technical-viper-soft-juan-lebron-30-2026,babolat,Babolat Technical Viper Soft Juan Lebron 3.0 2026,Babolat,This padel racket Babolat Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,246.0,300.0,8.75,,,,,,,Man,Diamond,Advanced,High,Medium,Rough,Power,2026,Eva Black Medium,Carbono Soft,Carbon 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-hack-04-hybrid-2026/,bullpadel-hack-04-hybrid-2026,bullpadel,Bullpadel Hack 04 Hybrid 2026,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,255.99,319.99,8.75,,,,,,,"Man, Women",Teardrop,Advanced,Medium,"Medium, Soft",Rough,Versatile,2026,Multieva,Carbon Aluminazed 18K,Carbon Tube,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-neuron-02-edge-2026/,bullpadel-neuron-02-edge-2026,bullpadel,Bullpadel Neuron 02 Edge 2026,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,223.99,319.99,8.75,,,,,,,Man,Diamond,Advanced,High,Hard,Rough,Power,2026,Multieva,X-Tend Carbon 3K,Carbon Tube,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-xplo-comfort-2026/,bullpadel-xplo-comfort-2026,bullpadel,Bullpadel XPLO Comfort 2026,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,170.39,239.99,8.75,,,,,,,Man,Diamond,Advanced,High,"Medium, Soft",Rough,Power,2026,Multieva,Fibrix,Carbon Tube,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-05-hybrid-2026/,bullpadel-vertex-05-hybrid-2026,bullpadel,Bullpadel Vertex 05 Hybrid 2026,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,265.19,339.99,8.85,,,,,,,Man,Teardrop,Advanced,Medium,Medium,Rough,Versatile,2026,Multieva,X-Tend Carbon 12K,Carbon Tube,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-coello-motion-2026/,head-coello-motion-2026,head,Head Coello Motion 2026,Head,This padel racket Head Diamond is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,297.4,350.0,8.7,,,,,,,"Man, Women",Diamond,Advanced,High,Medium,Rough,Power,2026,Foam Power,Carbon Hybrid + Glass Fiber,Carbon 100%,Relieve 3D
